title,link
Talgo desatasca el pedido de la alemana Deutsche Bahn e inicia la entrega de los trenes Intercity,https://news.google.com/read/CBMi-AFBVV95cUxOeVM0YzQxQklFMmdvUklFeEhnZ09GaGdnZzE1OGlnOHVTdDVNMFo1SUJfV2NzSml1NjE2UUVDYVBTb0xzaWVnQzR3cDhkVTlIV0JESElHSFdUeFZVY0ozOHM1b25GVjFyMGVhSHhRM2xGdjZQR2NhME9lU09Jby1zV1owLU53MnFpSExodlZvV2lBeEtyMFJVNy1MU3RlcjlsV0x6MGFjOWtIM0d3aEtmbDU4VXlyS2wxRlZkZl9lTGZKTndHcEVBOGhCVWRvc1lKeVhFb3FVOGZublczYzB3WU5fc0pqYkJ1bmZ3bm41M2NaTDk3OHdoRA?hl=es&gl=ES&ceid=ES%3Aes
"Una coalición de más de 50 países árabes e islámicos acusa a Israel de “genocidio, limpieza étnica y hambruna”",https://news.google.com/read/CBMi7AFBVV95cUxNckc3VTZxUmlGbEpvRm5CbVdIMlVBWDBNWmxiOHhBRUNFTmJlcE41X3czWnFVUVktcVVwMEhnOXRXZGVfdXhqS05iM19XSVFwNktTU3hTS2k1Q3l4UzJWMHNja2tsS01FdlZBM1Rwa2tqanFxdmg1bFdqQXRaS2RCc1lRSlB5Y3B2RGMzRDlRdG5kNExHdW02NTZRYmVya0g3UThuODhiQ3RySXBwWUpsQlEtUFdRMFZrNHViQm5xYmRnMkpvUjRna0FYaXFsUjZzY3dFSzRjZGFqYUgzUWc4V3RtWldSem9ka1EwT9IBgAJBVV95cUxQaVdndGIxZWs0Vkh5bFBha0J4a0ZCLTVMd2UtQXNOMnRyZ01PRnU0TjdVTl9lRWRFQWNZMTZ6V1BTWjhOZ1VLTHozZTlUWklJUVZIRmZXT3JORmx4bXdSMHk0Z0duQTMxS3BPTUkwNk9mMzd2MDMwaTZvV3FrUDV3bFpGTE1CZzd0Z1JHMTl0Z1d5ZXNRbUxnRXVYTVh6LWtaNElwQ01helNUNk1Gb3k5UV9hdG9vSTdFSzJiczY1dFcwcmoyMUszekZKZjhrRTJ3QWt2NUIzaU1VLW5qTFNHWnJqVXpBS2dKMjN0enBwRmxjZ01GVVVER25oM1hwXzRX?hl=es&gl=ES&ceid=ES%3Aes
Zapad contra Occidente: cómo debe interpretar Europa los ejercicios militares de Moscú y Minsk,https://news.google.com/read/CBMi5AFBVV95cUxNblNCc1RVSE9ZSzR4b18xeDlmdlJrMy00cjJ5Rkl1OTdxVkt4NkNQcnM4djU1N0J0UUlvRlZtWWRfdGVxUjV5cG9VZ0owd3lnYWZlcFQ4d0s2ejBtY2V4M2VfXzdCVy1Bb2tXblRFUWRucWhCc2NvYmJXN1dJRnBwT3hNTmhEMVpIY0w3MTNrcnJYVTFaQnVSRWlpNDR6N3JuQzBhbGVJOVMzR2dzUVQtcGMteTJNWHo1N2hxRkVtTy1lSXpNS3hGU2pLRXdnYnBQNGpyRXBybWViSlRTY09IUGhPX0LSAeoBQVVfeXFMTkZZaTFTN3lnVS1xZnNTMGptRjVqcVd2ZUFjZi04b1lOZmNWTDRQQzFBZTA5WktFNHY2V2ZodkM0UUJfeGNweHF0S2xEdC1MTk9EQUhqdXh6WXdYVTZPckVXa3FUSnB6TmM0MHRlV3BmUlJpbmxTY1A4ODh0Nll1Q2Z4TlE5dmpCS3ZQTDZkSVp5aUN2Y1VzLXdRR3hrVHp3dk1NTG9idTVKVDJzMVg0VjVIbE9CVWVuU3dlM2l2VHlFa2FGcGpSZnBUY190TUFSOEZSWF83a3ZhdlA0b3BTd0I4bW85NnBRcE1B?hl=es&gl=ES&ceid=ES%3Aes
Trump anuncia que toma el control policial de Memphis y afirma que también lo hará con Chicago y San Luis,https://news.google.com/read/CBMixwFBVV95cUxQaHRfV1ZhYmpZSlRXMmZUcGdXQTNya294T3pQLXE1ZmpuVGs3RTRnOGVwUktUSnFDcEhWWG9oald5X2NLS045ZmlVVG9qcUcwSHZtMW5oOWJfbkhNSWRfRy1nQ2x1d2xGenJVQXFXSXBYU0w5OGVYMTVJOXpjQmdKSVdPLVJtOHhnaE4tZTNlZm5XeXE2MnRYSGgzcF9xTkNlNzNVdW9LcVlTMVFHSV9UMi1KWlIySDRDT0xwc0pyZldkQkJwSFBR0gHMAUFVX3lxTFBNc3RILVR3b3RGTzNiOHB2WE43WEpPTWRLejFXWGN1dTJ1bTRueHU4c0h3dkl3RGlCVGNiakpfZ29UYkJia0xWd2F1QUlnc04yWnJONGdsQi1xajdtaXpuSWdIS09QdHl0RUFlUGFjc2NHRFBGSEI3a0FRSUhqVW93MjE3b2FGTktFYUEycjVPNFYzMlhOdVNGRlhDYWM5WGJBamp5RTVFN1VjNHdROEVTVmwzbFZ6Mm5fWVZVdnA2Q1BqMnBCa1ZXbU0zZg?hl=es&gl=ES&ceid=ES%3Aes
Un informe de 80 organizaciones internacionales señala a Carrefour por el expolio de Cisjordania,https://news.google.com/read/CBMizgFBVV95cUxORkZkS1hyZG1zcGRQUWpiS2JVTURrZUhPcGNzRENNSHhudlJ4MDFiaEg1ZE5MM3BJX0lfdU1yQy1wZjJHZjRiZHExMGxSNndDd1pJUmV1VDRSdV9paGR3TFNoN0lwRmIxNnAzbWxkMkNJV0pPQVFYOVBBZDdkNHZNYVZ5Tlc0ZmotZjREN01rdjZpUFdJOVJKZjFuSXhHc3dEeFhrYWtNYmtiekpENHktbmhPMm9pUWZmRGpNY1NTajhob2pXb0M2eS1mTXVBQQ?hl=es&gl=ES&ceid=ES%3Aes
Mapa | Sigue en directo la posición de la flotilla Global Sumud rumbo a Gaza,https://news.google.com/read/CBMiyAFBVV95cUxPVHN5alItTmlabW14Nl9qZ2JWcGNPS1AzNmdlNmpGNV9IVmkxMFFqQl9vSTBTczlSYWp2eHZCT09ZNDRUVVZHMjRSdW9yZy1FaURaTFpicV92THpFWDJKU2tSWWFUOWhWc010U2pJRmZoNUpIdDNaYWZDX3NWTUZBLUZtOXJLdzZfWDczb3FBQ1ZpT1YyVXU3aGV5VElWUXlCTFFMT2o4T09zcXRHUnh5dFJqYW80UVcwSXJDQmMzZDZsOVBFNE12MA?hl=es&gl=ES&ceid=ES%3Aes
Rumania es el segundo país de la OTAN que denuncia la incursión de drones rusos en su espacio aéreo después de Polonia,https://news.google.com/read/CBMiW0FVX3lxTE9ldmlzVEdzd1FUM0xuYnpMRm1iaWZKcXdFZU40b1psRHB4bHZtWHdpZFZhTWpzaVc4eFBEZEFTM1htM0g4a01DXzQteHhnazBtT3pIdy1FazU1TGfSAWBBVV95cUxPR3RZNTNaMFE2UncySG1qZmstY1A5TWYxamJtVWZSc2hfTm5MTXd5bk9IQm1oZXgzcnI5S1NzdW1KczhBQXdsaXZDNzFsZVNWS3R1aTJhLVdfd051SjZhY08?hl=es&gl=ES&ceid=ES%3Aes
Londres denuncia el «lenguaje incendiario» de Musk en una protesta ultraderechista,https://news.google.com/read/CBMiggFBVV95cUxOVnFRMHBpVXk4UUZubnpwcTVfVmJIblZHbUtBNXI0cWFPODkwaEc2dUplLVNUNy0xX202cVBJTXFiZ2VsYkpPODFNODYzR0lWcEptSG5FREpiQnlnM2J6RGMzN0N0SWtrOVRKYXh4TTdTaTFxcjI2X25lcjd3LVpwSXBn?hl=es&gl=ES&ceid=ES%3Aes
Halladas en Asia las momias más antiguas del mundo,https://news.google.com/read/CBMimAFBVV95cUxOMl8yWGczaGRxZ2swbTFHNGhDaHV5bEVqWDluR0lGMFhFVEFFSkItSjdTOERsZ0duWnlsemFXZ1V4RUFNMzI5UzhsOUhIa2Y1QUtSUmp6U24wUUpFeHBFWnFUUzJpM1pid1ptalhLemw5aWoteEplTUJlWTc0Mkk0QTdqT0VYR2pqRk90ZEdFajc3TEpVMG5QUg?hl=es&gl=ES&ceid=ES%3Aes
"Josep Borrell: ""Israel debería ser aislado internacionalmente de todos los eventos posibles por lo que es",https://news.google.com/read/CBMi4gFBVV95cUxPN3JrVGtfS09QSi0yVFM1UmU0LTVJQ1RMWmFQdmNnLUoybUhKM3dLMVZZMXYzV0hacXJqdGg0VjJJQ3p4aGxsWmItZm1xQTJaeDVWck0wVERaSFVDbUJ2dElyZl94M0xfQnFkYUcxQ19XbmlXbm4wdFdxMkhPWEFiWDJKa21MUDVZLUZ6RUllZURUdmEwTWMyNnRDWEJkT3U5RTR6VTZLNGtLckJqZ2dPbjhER0ljUVBnVFk0R3duaktyQ1R1alBnQmFQYWZlNW9rQ09TeVN4TDBZa2RVVTIybDdn?hl=es&gl=ES&ceid=ES%3Aes
"Muere a los 40 años Germán Torres, el panadero que introdujo el pan de masa madre en Argentina",https://news.google.com/read/CBMipAFBVV95cUxQRzhmcnFaZFFMTG5QZ2xLbVBPd3B6d3NxZzdDVXBtLWZjQW5LcHp3OWFQV1VNR1pIZ2ltMm5XUjVoT2xuaHFyNUtwRVNEU2ZhODFqMDdTRjF4MUdpQUlMV0RVaWxzeENKbklJUnBrck43X1lfWW1JeHlZcERkRGdZRkJBYklud1htSHZQa3JockNleG51R2VFcFliRVBCRVd3SU40T9IBpAFBVV95cUxNSXgwLU50dHdQOXR6N3ZxblJ5VzNqVmZkNUhMV2RTOWJRYkxjZnlKNzdHOWstU0djVU5hOEYzaENJcXBpU3lfa1FoWFh1am1xZFFWcVNiRnRrTkJWVGdEakQtdTJqMXJZTVlQME84RVhqRUlRajd4UXJEUk92aHJQN1NDcHBHYl8wcUhkV3BCY2FOa19oTHFUOVhOQlQyREs1NkdxQQ?hl=es&gl=ES&ceid=ES%3Aes
"El Kremlin asegura que la OTAN ""ya está en guerra contra Rusia""",https://news.google.com/read/CBMitgFBVV95cUxPS1lWMHl0bm1SUlZhaHlzeWtDQkF3TVBtYUg2OWdBTFdMUVd4bHN2V2Zwa1E4akRBUUMzRDhMMzFFaGhNSUx6ZktjZmw3Nk5nQjRDazN4YU9jNjRsTm1BR09GOG1lNzlzX2tXb0VNN083MjhyQmZwZFhiOFo1UlNiTDh0Uko2V0tpQmo5LTl2NTRHS2owQWJPY3hoaVRfbjhibGVKaFZaODJGNjNMcFY1dnQyc0VEd9IBygFBVV95cUxPdXJtNzdRYzlLcllYSnFZdWVwZjJMbndEUnpoV1dYbjVmMnZKVGRYWms0T093VXpQZ1EyQnBIYndIeGs0RHpDR0dQdXNXc2laNG90elJOT1FIZEZwSzhrUWxhUWVmU0lpSzRtMDZOU3c3aGlBNjNMaE82dlFYZVU3eXpuSDNqVF9JRWRvczBrczlwUS1lTHpKUDg3OUphRHZmZHVBVk9iOTBsNm8yblVEZ1NXc0xyQzdpb2d1azlEMktpSnoyREtRWkd3?hl=es&gl=ES&ceid=ES%3Aes
La CDU de Merz gana las elecciones locales del estado más poblado de Alemania,https://news.google.com/read/CBMiyAFBVV95cUxQUFpJV1JORENBZUZMVnVVcUJybDd2a0pmeVRZbElKSVpIbkEwTFluNEJxN0xsT0xVX1E5N2lMZkdDLWxuWEZGenNOR2xqdFgtY05zbTdXaERIYzJQd3lXX2tOQ2p5alFVVGlEYTJweGRLMEx5ZWx6MDJ5Vk5BX09sX2JEWUZsOGRUd2p3MW5QOGhFc0lVV0s5cGVNelJvQVl4clRRM0paUjZQUkVEeXZmOHVVMHNUUnBPaVpvcW91bmVaemxZbm9WdQ?hl=es&gl=ES&ceid=ES%3Aes
Los grandes países de la UE se oponen al objetivo de reducción de emisiones para 2040,https://news.google.com/read/CBMiyAFBVV95cUxNUU5GZXJ0WG9NN18wVjNnMEs1THNXVFp5cDhkMGhpNWF4RXJJbHpERzVfdlV1enRQeFZIbVpXRkdON0ttU3F3djBjZHAxNmRlMWhtdmRveHItWFlTb2JYVG5FaUtsZzRzZWQxQXNYVW5WMHNGWDYxd2E3M1NCRjdtZXJEZGg5UWNTbmlMZ0loSGdFNExsUVdNcDlkUXdQc1J3N0VrNGpSRWxwaExyZFVvaER3bDFfOV9iV3JsVE1zQXhiMkFOcG5VStIB3AFBVV95cUxORWRId1Uxd19iVkRVVUhZblMxRHVSbVNHc2dSODA4QktZVVgwM3MxOWdrcWpwanpoYkFheENTTzZ6dDNZalFNYk5QTTV2Zi1QN3VEdVJldlJSbUdNeEw3UWNwWlVKd0t1NzJ1S1JUeHVUY2lMN3NSUEthNXhuOXd2WXVLWXoxN0ZCLUpGbUFkREdrZVlFVTN2bUE5NWhJMlFMd1IwNnYwdzlGQV8tcFFIREZwUEQtYURhemhfamJWU2U5aFdpaktWWEI5RXh2NUtCN19hMmVnNHZQY0RW?hl=es&gl=ES&ceid=ES%3Aes
Se lanza de un cuarto piso en Milán para suicidarse y mata al caer a una anciana que pasaba,https://news.google.com/read/CBMiggFBVV95cUxNYXBXMG5CWklURS0xalBWZDNydC1QMks1ek56NW8tc2dqVmM4VUhEbmNkWWw0TFNDNGZOeEtSNEtuX1g3YUxLNDJPclhzZTQ2UEp4a0tQaTVRWHJQYVFMRGZKQ25hYmxMYW4zVS16U2hhVnI3VTlPdEF1YjdrTDM4Qnl3?hl=es&gl=ES&ceid=ES%3Aes
Sánchez empieza a sentir el aliento de Europa con Palestina,https://news.google.com/read/CBMiowFBVV95cUxQTFdXRUk2ZXI4emlQLUsxdzIweEtDR1IyTGVZTllDaXBNTDRhQ1RvUnJpV3dWakk5cG9Nb2EtX1VBM0xFa1RMODR0Y0s4V1lBaFF5WFNqai1mbTZSRTNyWHpjcm9UR1BZcEJNWlhkTzdwejFMVWgwR09fZkVEcVphX2gtUXhDR1NDZGtYZWpBdzVCSW5EemdKOGlweU5fQVkxSFM00gG3AUFVX3lxTE8zZnVDMHZidHdjWEFCNFgxaVp1YjM4aVk0clNPb29KYXNhcFVfVlJyTnJfa3RuSTBXQkJGQndSRDZyaDMzeWJEZl9xQU9aUk9lMFEtelpOTXBPbWJUd000WkVIMWFKRV8xUmkwZ3lJZnRPOWxOZzcxUmh4YlU5cFJOZjRXNkcwQlltQy02REpZWmp3Y0laLUx1RXpuR1hvdDdYLVNYRDZlNWU3ZVBDRkpac29aWjc4NA?hl=es&gl=ES&ceid=ES%3Aes
Eurofighter españoles interceptan cuatro aviones rusos tras activarse la alerta de la OTAN,https://news.google.com/read/CBMi0wFBVV95cUxPZUhrRnl5ZUhUQlI3YUxad081aFJPRXY5MGo3ampTUWNmNlU5TEh3aDFZdmdBZy1BRWVfSk9WY0RPQ1NMMFgyUGhFeDlnR1l0Ulh0RzNWOEM3ZDJ4WDVQZzE4bmF6a09EMGc4UlJTRE15Qk1lSzRieGl2MzFYVU1UMlVDSERIcG12WnlyeVkweWRLeWJfYmtpTlpxRkVmdzlJWWoxYmNTQ1JhUks5SzJjcmR6R19jVU9IbDVBV1ZwamdQeGVZRThiNjBZYmg0ZWZ0Z21R?hl=es&gl=ES&ceid=ES%3Aes
La relatora de la ONU sobre Palestina afirma que puede haber diez veces más muertos de lo estimado en Gaza,https://news.google.com/read/CBMivwFBVV95cUxNX01PcXNQaE04eGt6ZWM4RnZJdjN2c3hKZ1ZvSXlfSnhhekpSNl9qMEpJbW5aUFNYYkJLbDlMN2cyNWN1dVlVSGRWN2RJbVVrU2c1cTR3QWwzNHRwa0E2eVVvb3NSMGxNd3VXWTB5cW43SmtRRnI0QTFvQzdMeERZT29OM3Z3RmpSbHkwLXd5OTRXTi1MeUNuN0FTVFdTT2lpNENySTl2T2liRElEejJ5TkF1OGpfcjZlY3NnaEdjTdIBxAFBVV95cUxNaWpld2NHc1MydDJoc2pRWGJZdmNaMVN6aXkyMFVmTmdlMHpmOVNLQ3RMTndEX29HdjRrR1Qwd0dObGJRUmMyODZraUU1eFdzek9nZ0VZcmxGOS1oeEExNHYwZV8xVXlIX0NWbk10cXpoVXdnTmRxQnd3OXVXSktfVHYwUlFMRXpGVjlkZllIamNuM0FoREZWak1VMEVadjB6b1NGX0FHVDJhZ3N1QzFhb0JhRnVGUnZpYjNrT29ySW5kMXJC?hl=es&gl=ES&ceid=ES%3Aes
El régimen cubano usa a 60.000 presos para trabajos forzados en habanos y carbón,https://news.google.com/read/CBMiswFBVV95cUxQU3ZtN1JRb1cwdDVrZVc4WTcyczIyNEJHandYaEhycTZJMF9ZS0pHUVE5Q0xPUkprbHktcndOLUZFWkdzTjczRDlBVm14TmlzQ2xnb2ctQmNNMW80cl8yMk1tQ3dzTGM3ckFuUlF2Zmk1ZUxVOUlYQVg3bDduTWE5TXJ2eEJ6Wl8xWWF3LW9iZ3lEbjJWN1p0c3RONzQ2ZklqN2oxSUdSUHNVVVZIbXJXSTJCTdIBuAFBVV95cUxPeDNZLTZPR01NVFBvQV8tdkRfZ2pOMFdCVlBMY3l6ZGttclE5b05JTkFJb0lfWHk5c2FzMWFBTzAxbEZVN1czbk80MXhmVHNfS1RiNWFMQUk4azNxdmNORG0yeXhtWlg3aVI3VTcyNTItOS1ENVZrclRHa1pvWXJnMm84d0Z1dEtPZ0FKT0ZTOVo5LXV6Q3BWVW5pWlVZVHh2TmQ2OW0xZEZjVkZtUURQT2l6c2V4TmFS?hl=es&gl=ES&ceid=ES%3Aes
